"HGNC.symbol"	"MGI.symbol"	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"	"asc1_count.x"	"asc2_count.x"	"asc3_count.x"	"asc4_count.x"	"neu1_count.x"	"neu2_count.x"	"neu3_count.x"	"neu4_count.x"	"astro1_count.x"	"astro2_count.x"	"endo1_count.x"	"endo2_count.x"	"micro1_count.x"	"micro2_count.x"	"neuron1_count.x"	"neuron2_count.x"	"oligopre1_count.x"	"oligopre2_count.x"	"oligonew1_count.x"	"oligonew2_count.x"	"oligomye1_count.x"	"oligomye2_count.x"	"asc1_count.y"	"asc2_count.y"	"asc3_count.y"	"asc4_count.y"	"neu1_count.y"	"neu2_count.y"	"neu3_count.y"	"neu4_count.y"	"astro1_count.y"	"astro2_count.y"	"endo1_count.y"	"endo2_count.y"	"micro1_count.y"	"micro2_count.y"	"neuron1_count.y"	"neuron2_count.y"	"oligopre1_count.y"	"oligopre2_count.y"	"oligonew1_count.y"	"oligonew2_count.y"	"oligomye1_count.y"	"oligomye2_count.y"	"doid_code"	"doid_name"	"geneId"	"count"	"pubmeds_max"	"score_max"	"score_mean"	"associationType"	"source"
"11"	"AURKA"	"Aurka"	-3.32681985767379	3.69792070689744	14.7732322642847	0.000121244407639585	0.00760808657938393	753	612	1046	1683	26	13	26	91	232	251	312	297	162	19	204	163	420	437	71	123	46	42	527.978376625531	851.46724016359	1263.46659113173	1637.62806345155	20.3264474298556	71.7358189905264	70.0171819457143	41.2833292328752	185.572943918228	229.755833292919	181.521311406093	204.093349654884	119.573435611992	114.862024347801	226.818295526827	253.985024837905	240.20738307811	260.394138951609	175.535331965209	182.771471888037	87.2939193267548	111.67509305707	"DOID:263"	"kidney cancer"	6790	3	2	0.212317068	0.072411569	"Biomarker|GeneticVariation"	"BeFree|CTD_human|GAD"
"12"	"AURKA"	"Aurka"	-3.32681985767379	3.69792070689744	14.7732322642847	0.000121244407639585	0.00760808657938393	753	612	1046	1683	26	13	26	91	232	251	312	297	162	19	204	163	420	437	71	123	46	42	527.978376625531	851.46724016359	1263.46659113173	1637.62806345155	20.3264474298556	71.7358189905264	70.0171819457143	41.2833292328752	185.572943918228	229.755833292919	181.521311406093	204.093349654884	119.573435611992	114.862024347801	226.818295526827	253.985024837905	240.20738307811	260.394138951609	175.535331965209	182.771471888037	87.2939193267548	111.67509305707	"DOID:184"	"bone cancer"	6790	2	2	0.000567009	0.000567009	"Biomarker"	"BeFree"
"13"	"AURKA"	"Aurka"	-3.32681985767379	3.69792070689744	14.7732322642847	0.000121244407639585	0.00760808657938393	753	612	1046	1683	26	13	26	91	232	251	312	297	162	19	204	163	420	437	71	123	46	42	527.978376625531	851.46724016359	1263.46659113173	1637.62806345155	20.3264474298556	71.7358189905264	70.0171819457143	41.2833292328752	185.572943918228	229.755833292919	181.521311406093	204.093349654884	119.573435611992	114.862024347801	226.818295526827	253.985024837905	240.20738307811	260.394138951609	175.535331965209	182.771471888037	87.2939193267548	111.67509305707	"DOID:2531"	"hematologic cancer"	6790	7	6	0.002806082	0.001210882	"AlteredExpression|Biomarker|GeneticVariation"	"BeFree|LHGDN"
"14"	"AURKA"	"Aurka"	-3.32681985767379	3.69792070689744	14.7732322642847	0.000121244407639585	0.00760808657938393	753	612	1046	1683	26	13	26	91	232	251	312	297	162	19	204	163	420	437	71	123	46	42	527.978376625531	851.46724016359	1263.46659113173	1637.62806345155	20.3264474298556	71.7358189905264	70.0171819457143	41.2833292328752	185.572943918228	229.755833292919	181.521311406093	204.093349654884	119.573435611992	114.862024347801	226.818295526827	253.985024837905	240.20738307811	260.394138951609	175.535331965209	182.771471888037	87.2939193267548	111.67509305707	"DOID:3070"	"malignant glioma"	6790	2	4	0.003656595	0.003412088	"Biomarker|GeneticVariation"	"BeFree|GAD|LHGDN"
"15"	"AURKA"	"Aurka"	-3.32681985767379	3.69792070689744	14.7732322642847	0.000121244407639585	0.00760808657938393	753	612	1046	1683	26	13	26	91	232	251	312	297	162	19	204	163	420	437	71	123	46	42	527.978376625531	851.46724016359	1263.46659113173	1637.62806345155	20.3264474298556	71.7358189905264	70.0171819457143	41.2833292328752	185.572943918228	229.755833292919	181.521311406093	204.093349654884	119.573435611992	114.862024347801	226.818295526827	253.985024837905	240.20738307811	260.394138951609	175.535331965209	182.771471888037	87.2939193267548	111.67509305707	"DOID:363"	"uterine cancer"	6790	5	1	0.002600572	0.001194733	"Biomarker|GeneticVariation"	"BeFree|GAD|LHGDN"
"16"	"AURKA"	"Aurka"	-3.32681985767379	3.69792070689744	14.7732322642847	0.000121244407639585	0.00760808657938393	753	612	1046	1683	26	13	26	91	232	251	312	297	162	19	204	163	420	437	71	123	46	42	527.978376625531	851.46724016359	1263.46659113173	1637.62806345155	20.3264474298556	71.7358189905264	70.0171819457143	41.2833292328752	185.572943918228	229.755833292919	181.521311406093	204.093349654884	119.573435611992	114.862024347801	226.818295526827	253.985024837905	240.20738307811	260.394138951609	175.535331965209	182.771471888037	87.2939193267548	111.67509305707	"DOID:1612"	"breast cancer"	6790	4	41	0.231959639	0.094748432	"AlteredExpression|Biomarker|GeneticVariation"	"BeFree|CTD_human|GAD|LHGDN|MGD"
"17"	"AURKA"	"Aurka"	-3.32681985767379	3.69792070689744	14.7732322642847	0.000121244407639585	0.00760808657938393	753	612	1046	1683	26	13	26	91	232	251	312	297	162	19	204	163	420	437	71	123	46	42	527.978376625531	851.46724016359	1263.46659113173	1637.62806345155	20.3264474298556	71.7358189905264	70.0171819457143	41.2833292328752	185.572943918228	229.755833292919	181.521311406093	204.093349654884	119.573435611992	114.862024347801	226.818295526827	253.985024837905	240.20738307811	260.394138951609	175.535331965209	182.771471888037	87.2939193267548	111.67509305707	"DOID:1909"	"melanoma"	6790	1	4	0.210850514	0.210850514	"Biomarker"	"BeFree|CTD_human"
"18"	"AURKA"	"Aurka"	-3.32681985767379	3.69792070689744	14.7732322642847	0.000121244407639585	0.00760808657938393	753	612	1046	1683	26	13	26	91	232	251	312	297	162	19	204	163	420	437	71	123	46	42	527.978376625531	851.46724016359	1263.46659113173	1637.62806345155	20.3264474298556	71.7358189905264	70.0171819457143	41.2833292328752	185.572943918228	229.755833292919	181.521311406093	204.093349654884	119.573435611992	114.862024347801	226.818295526827	253.985024837905	240.20738307811	260.394138951609	175.535331965209	182.771471888037	87.2939193267548	111.67509305707	"DOID:2394"	"ovarian cancer"	6790	4	9	0.01289639	0.005233145	"AlteredExpression|Biomarker|GeneticVariation"	"BeFree|GAD|LHGDN"
"19"	"AURKA"	"Aurka"	-3.32681985767379	3.69792070689744	14.7732322642847	0.000121244407639585	0.00760808657938393	753	612	1046	1683	26	13	26	91	232	251	312	297	162	19	204	163	420	437	71	123	46	42	527.978376625531	851.46724016359	1263.46659113173	1637.62806345155	20.3264474298556	71.7358189905264	70.0171819457143	41.2833292328752	185.572943918228	229.755833292919	181.521311406093	204.093349654884	119.573435611992	114.862024347801	226.818295526827	253.985024837905	240.20738307811	260.394138951609	175.535331965209	182.771471888037	87.2939193267548	111.67509305707	"DOID:3083"	"chronic obstructive pulmonary disease"	6790	1	1	0.002317068	0.002317068	"GeneticVariation"	"GAD"
"20"	"AURKA"	"Aurka"	-3.32681985767379	3.69792070689744	14.7732322642847	0.000121244407639585	0.00760808657938393	753	612	1046	1683	26	13	26	91	232	251	312	297	162	19	204	163	420	437	71	123	46	42	527.978376625531	851.46724016359	1263.46659113173	1637.62806345155	20.3264474298556	71.7358189905264	70.0171819457143	41.2833292328752	185.572943918228	229.755833292919	181.521311406093	204.093349654884	119.573435611992	114.862024347801	226.818295526827	253.985024837905	240.20738307811	260.394138951609	175.535331965209	182.771471888037	87.2939193267548	111.67509305707	"DOID:3571"	"liver cancer"	6790	2	1	0.000283505	0.000283505	"Biomarker"	"BeFree"
"21"	"AURKA"	"Aurka"	-3.32681985767379	3.69792070689744	14.7732322642847	0.000121244407639585	0.00760808657938393	753	612	1046	1683	26	13	26	91	232	251	312	297	162	19	204	163	420	437	71	123	46	42	527.978376625531	851.46724016359	1263.46659113173	1637.62806345155	20.3264474298556	71.7358189905264	70.0171819457143	41.2833292328752	185.572943918228	229.755833292919	181.521311406093	204.093349654884	119.573435611992	114.862024347801	226.818295526827	253.985024837905	240.20738307811	260.394138951609	175.535331965209	182.771471888037	87.2939193267548	111.67509305707	"DOID:10283"	"prostate cancer"	6790	3	8	0.212317068	0.073056736	"Biomarker|GeneticVariation"	"BeFree|CTD_human|GAD"
"22"	"AURKA"	"Aurka"	-3.32681985767379	3.69792070689744	14.7732322642847	0.000121244407639585	0.00760808657938393	753	612	1046	1683	26	13	26	91	232	251	312	297	162	19	204	163	420	437	71	123	46	42	527.978376625531	851.46724016359	1263.46659113173	1637.62806345155	20.3264474298556	71.7358189905264	70.0171819457143	41.2833292328752	185.572943918228	229.755833292919	181.521311406093	204.093349654884	119.573435611992	114.862024347801	226.818295526827	253.985024837905	240.20738307811	260.394138951609	175.535331965209	182.771471888037	87.2939193267548	111.67509305707	"DOID:7148"	"rheumatoid arthritis"	6790	1	1	0.000283505	0.000283505	"Biomarker"	"BeFree"
"23"	"AURKA"	"Aurka"	-3.32681985767379	3.69792070689744	14.7732322642847	0.000121244407639585	0.00760808657938393	753	612	1046	1683	26	13	26	91	232	251	312	297	162	19	204	163	420	437	71	123	46	42	527.978376625531	851.46724016359	1263.46659113173	1637.62806345155	20.3264474298556	71.7358189905264	70.0171819457143	41.2833292328752	185.572943918228	229.755833292919	181.521311406093	204.093349654884	119.573435611992	114.862024347801	226.818295526827	253.985024837905	240.20738307811	260.394138951609	175.535331965209	182.771471888037	87.2939193267548	111.67509305707	"DOID:1793"	"pancreatic cancer"	6790	3	6	0.002806082	0.001596871	"AlteredExpression|Biomarker"	"BeFree|LHGDN"
"24"	"AURKA"	"Aurka"	-3.32681985767379	3.69792070689744	14.7732322642847	0.000121244407639585	0.00760808657938393	753	612	1046	1683	26	13	26	91	232	251	312	297	162	19	204	163	420	437	71	123	46	42	527.978376625531	851.46724016359	1263.46659113173	1637.62806345155	20.3264474298556	71.7358189905264	70.0171819457143	41.2833292328752	185.572943918228	229.755833292919	181.521311406093	204.093349654884	119.573435611992	114.862024347801	226.818295526827	253.985024837905	240.20738307811	260.394138951609	175.535331965209	182.771471888037	87.2939193267548	111.67509305707	"DOID:1319"	"brain cancer"	6790	3	2	0.002600572	0.00105586	"Biomarker|GeneticVariation"	"BeFree|GAD"
"25"	"AURKA"	"Aurka"	-3.32681985767379	3.69792070689744	14.7732322642847	0.000121244407639585	0.00760808657938393	753	612	1046	1683	26	13	26	91	232	251	312	297	162	19	204	163	420	437	71	123	46	42	527.978376625531	851.46724016359	1263.46659113173	1637.62806345155	20.3264474298556	71.7358189905264	70.0171819457143	41.2833292328752	185.572943918228	229.755833292919	181.521311406093	204.093349654884	119.573435611992	114.862024347801	226.818295526827	253.985024837905	240.20738307811	260.394138951609	175.535331965209	182.771471888037	87.2939193267548	111.67509305707	"DOID:11934"	"head and neck cancer"	6790	2	2	0.002317068	0.001442038	"Biomarker|GeneticVariation"	"BeFree|GAD"
"26"	"AURKA"	"Aurka"	-3.32681985767379	3.69792070689744	14.7732322642847	0.000121244407639585	0.00760808657938393	753	612	1046	1683	26	13	26	91	232	251	312	297	162	19	204	163	420	437	71	123	46	42	527.978376625531	851.46724016359	1263.46659113173	1637.62806345155	20.3264474298556	71.7358189905264	70.0171819457143	41.2833292328752	185.572943918228	229.755833292919	181.521311406093	204.093349654884	119.573435611992	114.862024347801	226.818295526827	253.985024837905	240.20738307811	260.394138951609	175.535331965209	182.771471888037	87.2939193267548	111.67509305707	"DOID:11054"	"urinary bladder cancer"	6790	3	8	0.006618667	0.004643953	"AlteredExpression|Biomarker|GeneticVariation"	"BeFree|GAD|LHGDN"
"27"	"AURKA"	"Aurka"	-3.32681985767379	3.69792070689744	14.7732322642847	0.000121244407639585	0.00760808657938393	753	612	1046	1683	26	13	26	91	232	251	312	297	162	19	204	163	420	437	71	123	46	42	527.978376625531	851.46724016359	1263.46659113173	1637.62806345155	20.3264474298556	71.7358189905264	70.0171819457143	41.2833292328752	185.572943918228	229.755833292919	181.521311406093	204.093349654884	119.573435611992	114.862024347801	226.818295526827	253.985024837905	240.20738307811	260.394138951609	175.535331965209	182.771471888037	87.2939193267548	111.67509305707	"DOID:2596"	"larynx cancer"	6790	2	2	0.000567009	0.000567009	"Biomarker"	"BeFree"
"28"	"AURKB"	"Aurkb"	-3.65889786504683	4.05295723149271	9.86313221306666	0.00168623778708139	0.0387154967269586	1295	782	1613	1810	102	19	20	29	275	449	321	290	130	36	157	54	508	389	50	49	1	6	1420.42719765511	1500.582580402	1458.62896784906	1238.46990572414	43.4399202121716	100.427514165708	64.2111419460401	24.8010229159494	214.534316187268	173.99540278945	209.850367158491	154.561057584012	138.234619236761	86.9856660663213	262.216608209069	192.344307719136	277.695258714563	197.197966386926	202.930188069092	138.413877958152	100.917412283571	84.5721848256244	"DOID:184"	"bone cancer"	9212	1	1	0.000283505	0.000283505	"Biomarker"	"BeFree"
"29"	"AURKB"	"Aurkb"	-3.65889786504683	4.05295723149271	9.86313221306666	0.00168623778708139	0.0387154967269586	1295	782	1613	1810	102	19	20	29	275	449	321	290	130	36	157	54	508	389	50	49	1	6	1420.42719765511	1500.582580402	1458.62896784906	1238.46990572414	43.4399202121716	100.427514165708	64.2111419460401	24.8010229159494	214.534316187268	173.99540278945	209.850367158491	154.561057584012	138.234619236761	86.9856660663213	262.216608209069	192.344307719136	277.695258714563	197.197966386926	202.930188069092	138.413877958152	100.917412283571	84.5721848256244	"DOID:5041"	"esophageal cancer"	9212	2	2	0.002522577	0.001544793	"AlteredExpression|Biomarker"	"BeFree|LHGDN"
"30"	"AURKB"	"Aurkb"	-3.65889786504683	4.05295723149271	9.86313221306666	0.00168623778708139	0.0387154967269586	1295	782	1613	1810	102	19	20	29	275	449	321	290	130	36	157	54	508	389	50	49	1	6	1420.42719765511	1500.582580402	1458.62896784906	1238.46990572414	43.4399202121716	100.427514165708	64.2111419460401	24.8010229159494	214.534316187268	173.99540278945	209.850367158491	154.561057584012	138.234619236761	86.9856660663213	262.216608209069	192.344307719136	277.695258714563	197.197966386926	202.930188069092	138.413877958152	100.917412283571	84.5721848256244	"DOID:4159"	"skin cancer"	9212	1	1	0.000283505	0.000283505	"Biomarker"	"BeFree"
"31"	"AURKB"	"Aurkb"	-3.65889786504683	4.05295723149271	9.86313221306666	0.00168623778708139	0.0387154967269586	1295	782	1613	1810	102	19	20	29	275	449	321	290	130	36	157	54	508	389	50	49	1	6	1420.42719765511	1500.582580402	1458.62896784906	1238.46990572414	43.4399202121716	100.427514165708	64.2111419460401	24.8010229159494	214.534316187268	173.99540278945	209.850367158491	154.561057584012	138.234619236761	86.9856660663213	262.216608209069	192.344307719136	277.695258714563	197.197966386926	202.930188069092	138.413877958152	100.917412283571	84.5721848256244	"DOID:10283"	"prostate cancer"	9212	2	5	0.001417523	0.001417523	"Biomarker"	"BeFree"
"32"	"AURKB"	"Aurkb"	-3.65889786504683	4.05295723149271	9.86313221306666	0.00168623778708139	0.0387154967269586	1295	782	1613	1810	102	19	20	29	275	449	321	290	130	36	157	54	508	389	50	49	1	6	1420.42719765511	1500.582580402	1458.62896784906	1238.46990572414	43.4399202121716	100.427514165708	64.2111419460401	24.8010229159494	214.534316187268	173.99540278945	209.850367158491	154.561057584012	138.234619236761	86.9856660663213	262.216608209069	192.344307719136	277.695258714563	197.197966386926	202.930188069092	138.413877958152	100.917412283571	84.5721848256244	"DOID:3070"	"malignant glioma"	9212	3	5	0.004839645	0.003021083	"AlteredExpression|Biomarker|GeneticVariation"	"BeFree|GAD|LHGDN"
"33"	"AURKB"	"Aurkb"	-3.65889786504683	4.05295723149271	9.86313221306666	0.00168623778708139	0.0387154967269586	1295	782	1613	1810	102	19	20	29	275	449	321	290	130	36	157	54	508	389	50	49	1	6	1420.42719765511	1500.582580402	1458.62896784906	1238.46990572414	43.4399202121716	100.427514165708	64.2111419460401	24.8010229159494	214.534316187268	173.99540278945	209.850367158491	154.561057584012	138.234619236761	86.9856660663213	262.216608209069	192.344307719136	277.695258714563	197.197966386926	202.930188069092	138.413877958152	100.917412283571	84.5721848256244	"DOID:2394"	"ovarian cancer"	9212	3	2	0.000567009	0.000378006	"Biomarker"	"BeFree"
"34"	"AURKB"	"Aurkb"	-3.65889786504683	4.05295723149271	9.86313221306666	0.00168623778708139	0.0387154967269586	1295	782	1613	1810	102	19	20	29	275	449	321	290	130	36	157	54	508	389	50	49	1	6	1420.42719765511	1500.582580402	1458.62896784906	1238.46990572414	43.4399202121716	100.427514165708	64.2111419460401	24.8010229159494	214.534316187268	173.99540278945	209.850367158491	154.561057584012	138.234619236761	86.9856660663213	262.216608209069	192.344307719136	277.695258714563	197.197966386926	202.930188069092	138.413877958152	100.917412283571	84.5721848256244	"DOID:10534"	"stomach cancer"	9212	1	1	0.21	0.21	"Biomarker"	"CTD_human"
"35"	"AURKB"	"Aurkb"	-3.65889786504683	4.05295723149271	9.86313221306666	0.00168623778708139	0.0387154967269586	1295	782	1613	1810	102	19	20	29	275	449	321	290	130	36	157	54	508	389	50	49	1	6	1420.42719765511	1500.582580402	1458.62896784906	1238.46990572414	43.4399202121716	100.427514165708	64.2111419460401	24.8010229159494	214.534316187268	173.99540278945	209.850367158491	154.561057584012	138.234619236761	86.9856660663213	262.216608209069	192.344307719136	277.695258714563	197.197966386926	202.930188069092	138.413877958152	100.917412283571	84.5721848256244	"DOID:1192"	"peripheral nervous system neoplasm"	9212	1	1	0.000283505	0.000283505	"Biomarker"	"BeFree"
"36"	"AURKB"	"Aurkb"	-3.65889786504683	4.05295723149271	9.86313221306666	0.00168623778708139	0.0387154967269586	1295	782	1613	1810	102	19	20	29	275	449	321	290	130	36	157	54	508	389	50	49	1	6	1420.42719765511	1500.582580402	1458.62896784906	1238.46990572414	43.4399202121716	100.427514165708	64.2111419460401	24.8010229159494	214.534316187268	173.99540278945	209.850367158491	154.561057584012	138.234619236761	86.9856660663213	262.216608209069	192.344307719136	277.695258714563	197.197966386926	202.930188069092	138.413877958152	100.917412283571	84.5721848256244	"DOID:1319"	"brain cancer"	9212	1	1	0.002317068	0.002317068	"GeneticVariation"	"GAD"
"37"	"AURKB"	"Aurkb"	-3.65889786504683	4.05295723149271	9.86313221306666	0.00168623778708139	0.0387154967269586	1295	782	1613	1810	102	19	20	29	275	449	321	290	130	36	157	54	508	389	50	49	1	6	1420.42719765511	1500.582580402	1458.62896784906	1238.46990572414	43.4399202121716	100.427514165708	64.2111419460401	24.8010229159494	214.534316187268	173.99540278945	209.850367158491	154.561057584012	138.234619236761	86.9856660663213	262.216608209069	192.344307719136	277.695258714563	197.197966386926	202.930188069092	138.413877958152	100.917412283571	84.5721848256244	"DOID:2531"	"hematologic cancer"	9212	6	5	0.001417523	0.000567009	"Biomarker"	"BeFree"
"38"	"AURKB"	"Aurkb"	-3.65889786504683	4.05295723149271	9.86313221306666	0.00168623778708139	0.0387154967269586	1295	782	1613	1810	102	19	20	29	275	449	321	290	130	36	157	54	508	389	50	49	1	6	1420.42719765511	1500.582580402	1458.62896784906	1238.46990572414	43.4399202121716	100.427514165708	64.2111419460401	24.8010229159494	214.534316187268	173.99540278945	209.850367158491	154.561057584012	138.234619236761	86.9856660663213	262.216608209069	192.344307719136	277.695258714563	197.197966386926	202.930188069092	138.413877958152	100.917412283571	84.5721848256244	"DOID:1781"	"thyroid cancer"	9212	1	1	0.000283505	0.000283505	"Biomarker"	"BeFree"
